Company,Industry,Review Title,Review Text,Rating,Date,Sentiment
Booking.com,Travel,Never use this company's services.,"I hade a car booking confirmation is 764051844. I booked it 13.04.2026. In the confirmation email I had a chicklist and there was nothing about flight tickets as I am a local citizen. When I came today to Airport Enterprise car rental company they refuse me and didn't help because I booked car through booking I called to booking442039788649. I explained everything above and gyu helped me to book another car for tomorrow but more expensive. He promised me full refund from my first car booking. I agreed to pay more £250 for new booking. Now he tell me that booking customer service refuse full refund. It is unacceptable. You can check your confirmation email that was nothing about flight tickets!!! They claim that when making the booking, I am also responsible for personally checking the rental company's terms and conditions. I want full refund for car booking because you confused me with wrong information in the email. Very disappointed. Another car rental stuff suggested me don't use booking anymore. I will follow this suggestion.",1,2026-08-07T23:38:58.000Z,Negative
Booking.com,Travel,Hotel Treated Poorly,I represent a hotel and my experience is that this company and affiliated companies under the Booking.com umbrella continually undercut. They need to provide accurate rate information that aligns with the rate that we provide.,1,2026-08-07T23:31:29.000Z,Negative
Booking.com,Travel,Scam reservation on Booking.com,"I can't reach the property I booked through Booking.com; they're not responding to emails, phone calls, or messages. Booking.com has been stalling me for days. It's clear that such a place doesn't exist, and Booking.com hasn't checked this. They're not canceling either; if you cancel, they'll take the full amount. They're trying to say they'll only look into it if the property doesn't exist when you arrive. This is outrageous. They don't understand how we're supposed to go on vacation to another country without arranging our accommodation. Booking.com hasn't done anything to prevent this fraud. It's a disgrace.",1,2026-08-07T23:10:15.000Z,Negative
Booking.com,Travel,We got scammed trough a fake booking,"We got scammed trough a fake booking. Booked weeks ahead, during travels did you notice that a few days before a person already left a rewiew on the property that it is a scam, we left a rewiew and another after us too. Comtacted booking straight away on 20.07, now on 07.08 havent gotten any answer from customer service. So many people’s have been scammed because they did absolutely nithing and still are not doing nothing",1,2026-08-07T23:02:03.000Z,Negative
Booking.com,Travel,If I could rate this less than 1 star I…,"If I could rate this less than 1 star I would. My husband and I took up our tenancy in June this year and we are still getting people turning up here having paid to stay in our house. Initially I thought perhaps they booked weeks and weeks in advance, as apparently you can’t remove a listing with a reservation, but no. The lovely gentlemen who turned up this evening booked just two weeks ago. Some of these people have travelled for hours. HOURS. They have PAID to stay here and are unable to. Their holiday has been ruined and it puts our kids on edge because one or two of the groups turning up here have been fairly aggressive. One group even turned up with the police. We have kids with additional needs, they don’t need this. And yes, before anyone thinks it, our landlord has tried and tried to get the listing remove but booking.com won’t allow it. Each time I try to contact them It just says it won’t send and to try again. Not that there seems to be any point, if the other reviews here are anything to go by . Absolutely abysmal company, should be shut down",1,2026-08-07T22:59:22.000Z,Negative
Booking.com,Travel,Aweful booking process,"Aweful booking process. We booking a hotel, received confirmation that it was booked. Booking.com never sent the hotel our confirmation. The hotel then got full in the time we were trying to resolve and we were left trying to find another hotel while traveling. Booking.com took no accountability and offered no support.",1,2026-08-07T22:52:34.000Z,Negative
Booking.com,Travel,Price match is a Lie,"They are failing to honor their price match policy. I found the exact item on another site for nearly half the price. I sent customer support the link and a screenshot as proof. They claimed the item was sold out, but I verified and showed them that it is still in stock. They simply refuse to cooperate.",1,2026-08-07T21:08:15.000Z,Negative
Booking.com,Travel,I would strongly advise against booking…,"I would strongly advise against booking flights through Booking.com based on my experience. I booked flights and was told they would take a couple of hours to process. The money was immediately showing as pending in my bank account, so naturally I assumed the booking was being processed. Two days later, I still had no confirmation email, and the payment was still showing as pending. Trying to contact customer service was incredibly frustrating. The phone numbers either rang out or led to an AI system that asked for a confirmation code I had never received, meaning I couldn’t get through to anyone. I was repeatedly directed to the online help page, which offered no useful assistance whatsoever. I also sent numerous emails to customer service, only to receive the same automated AI-generated responses over and over again. This caused unnecessary stress while I was trying to organise my holiday, including accommodation, transfers, and activities. After several days with no meaningful support, I eventually contacted Booking.com through Instagram. They finally provided a phone number where I was able to speak to a real person. I was then told that my flights had never been processed. There was no apology and, more importantly, no email, phone call, or any other attempt to inform me that the booking had failed. Had I not continued chasing this myself, I could have turned up expecting to travel without ever having valid flights. Thankfully, there were still seats available, but that may not have been the case. This experience was stressful, time-consuming, and completely unacceptable. I have lost all confidence in Booking.com and will never book flights through them again. If you’re considering using Booking.com for flights, I would recommend booking directly with the airline instead to avoid the risk of being left without a confirmed booking or any meaningful customer support.",1,2026-08-07T20:40:43.000Z,Negative
Booking.com,Travel,If I could leave a -10 star review,"If I could leave a -10 star review, I would. By far the most horrible experience I've ever had with a third party booking site, there was a change in schedule of our flights, and they did not accommodate enough time with the extra layover. So our last two flights departed at the same time, causing us to completely miss our third flight. They've been impossible to reach for a refund or fix for this situation, so we forked out another $2000 to get an immediate flight, doubling our cost this trip.",1,2026-08-07T20:19:18.000Z,Negative
Booking.com,Travel,CANT CONTACT THEIR SHI...,CANT CONTACT THEIR SHI.... CUSTOMER SERVICE,1,2026-08-07T20:17:39.000Z,Negative
Booking.com,Travel,No room & no refund,"Reserved a room, got there & it was a dorm, a male dorm & I'm female. Had nowhere to stay, it was 36 degrees, 2 months & still haven't been refunded because apparently I didn't have a flexible policy. Impossible to speak to a person with sense, & they just want me to give up & pay for a place I didn't stay in. I advize not to bother.",1,2026-08-08T07:42:18.000Z,Negative
Booking.com,Travel,Thieves - refund not sent despite cancelled flights!,"Had two flights booked - to Istanbul and a return to Gatwick . Both flights were cancelled and refunded by the airline , yet I have been sent a partial refund and still owed over £100 from booking.com despite the airline refunding them the total amount . I have chased and chased via call , email and chat and nothing . Repeatedly told to wait and be patient , promised deadlines that have repeatedly passed . Thieves!! Send me the rest of my refund!",1,2026-08-07T19:30:39.000Z,Negative
Booking.com,Travel,I tried to book flights to Malta which…,I tried to book flights to Malta which didn’t go through as my Klarna didn’t have enough spending power so the money got taken out of my account refunded then taken out of my account again. I’ve contacted the customer service but they are not even getting back to me so now I’m a lot of money out of pocket. Thanks,1,2026-08-07T18:50:32.000Z,Negative
Booking.com,Travel,Never again,Booked a 3rd floor apartment with sea views and a balcony but got a grimy rundown groundfloor flat next to a busy road at a completely different address to the one I booked. Booking say they can’t refund me without permission from the host. Of course the host isn’t going to agree. They are the one who scammed me. So Booking take the side of scammers. Avoid this site like the plague. Why do we keep giving our money to these awful companies?,1,2026-08-07T18:14:32.000Z,Negative
Booking.com,Travel,I booked a place it shows with in one…,I booked a place it shows with in one mile to me in Croatia when I booked the book me same name 20 miles way and different country in Bosnia when I discoverer I told them to cancel they didn’t even bother and they asked for a review which I made one and they refused my review this the 3 time I hade problem with booking.com and the last time will no be booking with them,1,2026-08-07T17:54:22.000Z,Negative
Booking.com,Travel,THE ABSURD,"I have been a customer of Booking.com for several years, but now I have experienced the absurd. Now I find myself with a property not being booked any longer because the website says that the owner has cancelled the stay. I had booked time off from work in order to travel to the property and spend 10 days of relax. How can I find something at a similar price in such a short time? to make things more interesting and awkward, the app has stopped me acting because Booking has disabled my account. I did not receive no emails, text messages or calls to tell me that the reservation had been cancelled. What if I would have not checked the app and on the presumed arrival day I would have crossed England for over 200 miles for naught?",1,2026-08-07T17:30:53.000Z,Negative
Booking.com,Travel,Software and customer service failure,Their software had a bug and I was unable to pay for my hotel reservation with an updated credit card. They said they would help me find a different hotel if bug was not fixed before payment deadline. My reservation was canceled due to the bug not being fixed and they made no effort to help me find a new hotel.,1,2026-08-07T17:18:07.000Z,Negative
Booking.com,Travel,DO NOT USE BOOKING.COM,"When my reservation was processed, Booking.com incorrectly classified one of the youth travelers in my party as an ""unaccompanied minor"" and charged an additional fee of $194 for a service that was neither requested nor available through the airline. As well as charged me for seat reservations $49.90 per person. After the booking was completed, the airline contacted me directly to advise that this reservation was invalid because they do not offer unaccompanied minor services. As a result of the error made during the booking process, the airline was forced to cancel the entire reservation for all five travelers. The airline also confirmed that even though booking charged and collected payment for reserved seats, they did not reserve them with the airline. This cancellation created substantial inconvenience and financial hardship. I spent approximately four hours working with the airline to rebook travel arrangements that should not have been disrupted in the first place. The situation caused unnecessary stress and required significant time and effort to resolve. To support my claim, I have submitted multiple written complaints and provided documentation, including: Copies of the original booking confirmation Documentation Written communications from the airline confirming that the reservation was improperly booked Evidence that the airline canceled the reservation as a direct result of the booking error Despite submitting this information on three separate occasions, I have not received a meaningful response or reimbursement from Booking.com.",1,2026-08-07T17:11:30.000Z,Negative
Booking.com,Travel,DO NOT USE,"DO NOT USE! We put in the date only to discover when we arrived, it was two months later. No ability to cancel, had to pay for what room was available. Impossible to actually find a way to speak to a person, took 10 minutes just to find a ""Request"" button for the cancelation which they say is non-refundable. Hotels don't like working with them. First and LAST time ever using them.",1,2026-08-07T16:31:10.000Z,Negative
Booking.com,Travel,Steer away from this website,"I used booking.com twice, ended up being a horrible experience both times. the first time, i booked a place to stay at in toronto. it was nothing like described. the listing had used fake pictures, the place had bugs, and we were told only 3 people can come in even though our reservation was for 5. The second time, i give it one more chance and rent a car on it. when i show up to come pick up the car, i get told that they dont have my reservation on file and that i shouldnt have went through booking.com. My advice would be to absolutely steer away from this service because they turn simple bookings into stress tests.",1,2026-08-07T16:10:48.000Z,Negative
Booking.com,Travel,Booking .com are the worst company I…,Booking .com are the worst company I have ever dealt with in 65 years there customer service is non existent with 3000 staff dedicated to fobbing you off with every excuse under the sun to avoid giving you an agreed refund there policy must be “if we fob them off enough times they will give up and go away and we will achieved our goal of maximising our profits to our customers expense after 7 phone calls all promising a supervisor to call back not once have they attempted to call absolute sheisters,1,2026-08-07T16:00:50.000Z,Negative
Booking.com,Travel,Booking.com Took the Payment but Did Not Take Responsibility,"Very disappointing experience with Booking.com customer service. After booking and paying for an accommodation, the property sent separate check-in rules with important restrictions that were not clearly disclosed on the Booking.com listing before payment. One major issue was that close family members were not allowed to visit us during the stay, which made the accommodation unsuitable for our family, as both parents would be working and our child needed care from grandparents during the day. I contacted Booking.com support several times, but the process was circular and unhelpful. I had to repeat the same issue multiple times, and Booking.com mainly acted as a messenger between me and the property instead of properly reviewing the situation and helping resolve it. This experience seriously damaged my trust in Booking.com. Customers should be protected when important conditions are disclosed only after payment.",1,2026-08-07T15:31:43.000Z,Negative
Booking.com,Travel,Their customer service is an American AI Agent,Their customer service is an American AI agent. Do not use,1,2026-08-07T15:29:10.000Z,Negative
Booking.com,Travel,DO NOT BOOK FLIGHTS,Classic - if I could put 0 stars I would. I booked return flights to Vietnam through Dubai in January this year. Now I totally understand that flight were disrupted because of the war in Iran. Booking.com or really ‘gotogate’ contacted me to ask if I wanted to change my flights or get a refund. I chose the refund option as I had a limited time in Vietnam due to time off and the new flight didn’t match up with hotels book. I was told that my refund would be with me in 14 days. Fine - I booked another flight. I go on the trip and come back and it’s not been a month or so and still no money. I contacted booking.com customer service multiple times all giving me different answers. One woman even said there was not time limit on refunds - I asked her okay so I have to wait a year - 10 years (as a joke) and she said maybe. The trip was end of march- April. I continued to contact them through April and into may and eventually I had to contact my bank which is how I finally got the refund IN JUNE. They offered me a refund in Feb/ march time. Hotel experience has been okay with booking.com but DO NOT BOOK FLIGHTS. I’ve learnt my lesson and I will always booked through the airline even if it is more expensive. I thought as booking.com is usually very reputable that they would be okay but never again. The only response I ever got was we are waiting for the airline. However I contact the airline direct and they basically told me they have issued it to booking.com and could not do anything else on their end. BE AWARE THEY ALSO USE GOTOGATE so this review is also for them.,1,2026-08-07T14:18:55.000Z,Negative
Booking.com,Travel,NEVER HIRE A CAR THROUGH BOOKING.COM!!,"NEVER HIRE A CAR THROUGH BOOKING.COM!! Having hired a car from SIXT through Booking.com for an 8 day trip whilst in Australia and paying extra for the full insurance, I can safely say NEVER AGAIN! I had an accident when a Wallaby ran out in front of the vehicle, as well as injuring the animal it caused £1500 worth of cosmetic damage to the car. As the insurance was through a third party, I had to pay SIXT $6000 bond to cover the damage, wait weeks to get the balance back once they had repaired the vehicle and then weeks again to finally get my claim paid to me. This whole process took over 3 months and a lot of time and many, many emails, as well as stress and inconvenience. The whole process was flawed from start to finish, terrible communication and awful customer service. I will be cancelling my Booking.com account and never using them again. Hire directly through the car hire company and pay a little bit more, it’s worth it.",1,2026-08-07T13:52:19.000Z,Negative
Booking.com,Travel,Please do not book your car hire with…,"Please do not book your car hire with Booking.com. I booked in good faith for car hire and full insurance only to be charged twice as much by the car hire company for the same services. Booking.com were of no help in getting me any refund, I will never use them again.",1,2026-08-07T13:36:29.000Z,Negative
Booking.com,Travel,DON'T USE BOOKING.COM,"DON'T USE BOOKING.COM - property didnt exist and they would not let me speak with a supervisor, hung up on me saying they won't answer my questions and I'm not allowed to record or report this further.",1,2026-08-07T13:17:31.000Z,Negative
Booking.com,Travel,Never use Booking.com ever,"I booked flights to Canada through Booking.com before reading any reviews which is my first regret. My flights were cancelled by airline at short notice and I was unable to speak to anyone. After booking my own flight direct with another airline and arriving in Canada safely, I attempted to call Westjet and Booking.com over days with no solution except each company pointed to the other. Staff at Booking.com, when I eventually got through to a human being, were extremely rude and lacking in any care whatsoever. They repeatedly gave me false information and ignored my plight. It’s nearly 24 hours since I was promised a call back from a supervisor in “a couple of hours”. Even after repeating their legal requirements they pointed me back to Westjet. This has left me completely stressed out and spoiled at least 2 of my holiday days. DO NOT USE BOOKING.COM EVER. They just scam you and nothing for their customers",1,2026-08-07T13:10:07.000Z,Negative
Booking.com,Travel,Booking.com compensation fails to meet expectations,"Two times it happened that our booking got cancelled the day of arrival, after a lot of hassle and calling with the booking costumer service we have received our money back. The downside is that we now had to book a different accommodation very last minute and pay more for those accomodations. Booking.com would compensate up to €60,- for this, which we thought was quite good costumerservice. It turns out that this is the amount paid out to the booking wallet. You don't receive the money it self, if you don't use it quickly enough it will disappear and its extremely hard to find an accommodation that accepts wallet payments. All in all, traveling with booking.com has been the worst, most time consuming and stress full experience in my years of travel",1,2026-08-07T13:05:26.000Z,Negative
Booking.com,Travel,Never in my life will I use Booking.com…,"Never in my life will I use Booking.com again. Charged me when trying to book a stay, got a message saying that the booking went wrong but the money has been charged (?!). No problem, next message was an option with the question ""do you want a refund?"" - yes, i do. It then said you will be refunded in 7-12 days(?!). Okay. Funny how you can charge in a blink of an eye but need 12 days to pay back. But okay. It has now been a month and no refund has been issued. Customer service is a bot, i messaged them there, got the answer that i will be receiving an answer within 24h. 7-10 days went by, then a got an answer asking me for some kind of pin so that they could look into the refund issue. Comical to be honest, this is one of the worlds biggest online platforms. Never again simply.",1,2026-08-07T13:01:39.000Z,Negative
Booking.com,Travel,Im not sure what has changed lately…,Im not sure what has changed lately with this company. They cancelled my booking as they tried to take the full amount but I was paying on arrival. Rang the hotel directly and they were so pleasant to deal with. Couldn't get in contact with booking.com. Not sure i would book with booking.com again,1,2026-08-07T12:44:36.000Z,Negative
Booking.com,Travel,Horrible company will never use them…,Horrible company will never use them again. They charged me for two rooms on the same days. Sent them a cancellation for one of the rooms since I extended my stay and they won’t accept it unless the hotels sends it. Crooks,1,2026-08-07T12:21:16.000Z,Negative
Booking.com,Travel,Never use Booking.com for flights – absolute scammers with atrocious customer service,"Avoid Booking.com for flights. Our 19-year-old son was left stranded in the USA after Booking.com told us his return flight had been cancelled and that the only option was to buy another ticket home. Delta later confirmed the ticket had actually been converted into an eCredit, meaning there was no need to purchase a new flight. We spent hours on live chat, were repeatedly promised callbacks that never happened, given contradictory information, and even provided with the wrong email address to make a formal complaint. The lack of competence, accountability and customer care was shocking. An incredibly stressful experience that cost us time, money and unnecessary worry. I would never trust Booking.com with flights again.",1,2026-08-07T12:11:49.000Z,Negative
Canva,Software,,"I started using Canva as an addition to CapCut. I like the fact that Canva is good for anyone who is new to video and image creation. I would recommend it for anyone that is just starting out , becaus... See more",4,2026-08-07T06:15:32.000Z,Positive
Canva,Software,,We have a school version of Canva and it seems to me that there are limitations unless it's because I'm not using the system correctly. I watch tutorials that say I can do this or that but when I try... See more,4,2026-08-07T21:12:46.000Z,Positive
Canva,Software,,"Basically, because it's pretty much user-friendly. I appreciate the offers; they are great for aspiring artists and entrepreneurs who may not have the money to access all of their awesome services. I... See more",4,2026-07-30T20:05:56.000Z,Positive
Canva,Software,,Canva is amazing but I really wish if they could add layering separate taps like how other graphic tools have so u can download all the layers separately. it will be really nice. But overall canva is... See more,4,2026-07-30T21:32:31.000Z,Positive
Canva,Software,⭐⭐⭐⭐⭐,"⭐⭐⭐⭐⭐ Excellent customer service! I recently had an issue with a subscription charge that I wasn't aware of. I contacted Canva Support, and they responded incredibly quickly and resolved the issue within minutes. The refund was processed without any hassle. I really appreciate how helpful and responsive the Canva team was. Thank you, Canva! 🙏",5,2026-08-11T14:26:21.000Z,Positive
Canva,Software,A little intimidating at the beginning…,A little intimidating at the beginning to understand how to edit to videos,3,2026-08-11T12:23:07.000Z,Neutral
Canva,Software,Easy to create and amazing can be done…,Easy to create and amazing can be done here!,5,2026-08-11T10:51:58.000Z,Positive
Canva,Software,Canva is an exceptional tool for all…,"Canva is an exceptional tool for all kinds of graphic design needs, especially because of its incredible variety of templates. Whether you need professional business presentations, engaging social media posts, modern resumes, or creative event flyers, Canva offers thousands of high-quality options. The design flexibility allows users to customize colors, fonts, and layouts effortlessly. It saves so much time while consistently delivering polished, highly professional-looking results for every project",5,2026-08-11T03:09:22.000Z,Positive
Canva,Software,The workers were very nice although I'm…,The workers were very nice although I'm still having the same problem after it's been fixed 🥲,5,2026-08-10T21:20:18.000Z,Positive
Canva,Software,Their service sucks,"Their service sucks, they think that by instantly issuing a code for a re-print solves the problem",1,2026-08-10T20:40:34.000Z,Negative
Canva,Software,Very helpful for someone not tech savvy.,Very helpful for someone not tech savvy.,5,2026-08-10T18:49:28.000Z,Positive
Canva,Software,Wanted refund not even a day,"Wanted refund not even a day, couldn’t help me not using this again",1,2026-08-10T18:35:13.000Z,Negative
Canva,Software,All the people that were attended to my…,"All the people that were attended to my case, so professional and helpful! Thanks so much",5,2026-08-10T16:59:01.000Z,Positive
Canva,Software,I really enjoy using Canva,"I really enjoy using Canva! It’s super easy to use, even if you don’t have much design experience. There are so many great templates to choose from, and I can quickly make presentations, flyers, social media posts, and more. It saves me a lot of time, and my designs always come out looking professional. Definitely recommend!",5,2026-08-10T16:18:04.000Z,Positive
Canva,Software,I had three charges from Canva come out…,I had three charges from Canva come out of my bank account that was debited on my husband‘s debit card that we did not authorize! I could not get a hold of someone at Canva because I could not find a customer service number anywhere on the website and no one emailed me back for a couple days. I had to have my bank dispute the charges. Luckily my bank was able to get the refund after disputing! There were three charges to my account in two days totaling $186! no company should have a website and not a good customer service number that someone can call.,1,2026-08-10T15:40:40.000Z,Negative
Canva,Software,Canva is so wonderful and so easy to…,"Canva is so wonderful and so easy to use, creatively bringing to life the programs that we create to share with others. I can’t imagine life without Canva!",5,2026-08-10T15:40:27.000Z,Positive
Canva,Software,Love how easy Canva is!,"Love how easy Canva is! Canva is a great website. I love how you don't have to be good at making slideshows and presentations to use it. Canva AI is great for generating images, and giving you accurate anwers!",5,2026-08-10T14:41:49.000Z,Positive
Canva,Software,Flaws and assets of my experience,"My experience was great because I got to do a lot of fun projects with my friends!All I wish is that normal could remove backgrounds,remove watermarks,and acess to locked fonts and elements.",4,2026-08-10T14:38:52.000Z,Positive
Canva,Software,Too complicated,Too complicated. I gave up trying to create a simple video after a number of failed attempts.,1,2026-08-10T03:46:17.000Z,Negative
Canva,Software,I've been using it for over 6 months,"I used to use PicsArt, but Canva is excellent in creating art the, ai is adaptive and can easy correct suggestions via chat.",5,2026-08-10T01:06:34.000Z,Positive
Canva,Software,step by step understanding,"was very easy to understand, step by step hands on experience, and there were canva help were you could ask questions if you needed help.",5,2026-08-09T23:40:15.000Z,Positive
Canva,Software,It was fine,"It was fine, after I figured out how to use it.",4,2026-08-09T21:52:44.000Z,Positive
Canva,Software,I couldn't do it without Canva!,Canva has helped me make beautiful flyers and creative invitations with ease. I recommend Canva for all people who need help with creativity.,5,2026-08-09T17:56:11.000Z,Positive
Canva,Software,"An easy place to start, learn, and produce.",I being amateur at graphic art. Canva walked me step by step with no unwanted financial pressure following the style of work I chose. I'm very thankful for canva.com for being there when I needed them the most!,5,2026-08-09T17:08:03.000Z,Positive
Canva,Software,Outstanding customer service,"Having used Canva various times before for a multitude of projects I decided to design and print the booklets for my wedding service on Canva also. Unfortunately, there was a printing error and some of the design got cut off during print and I received unusable booklets 3 separate times. However, this review is not to complain about the printing error as these things happen but more to highlight the outstanding customer service I received when I contacted the Canva support team about the error. On every occasion they looked into the issue and ordered a reprint at no further expense and on the third try when I was finally out of time, they processed a full refund for the order. The Canva team truly went above and beyond to help ensure I had a good experience (special thanks to Chris & Jack) and despite the issues I would not hesitate to use Canva again for more projects",5,2026-08-09T14:53:46.000Z,Positive
Canva,Software,Canva is terrible,It was hard and terrible,1,2026-08-09T14:36:56.000Z,Negative
Canva,Software,Very accommodating,"Very accommodating, and solved my problem.",5,2026-08-09T14:12:21.000Z,Positive
Canva,Software,A bit useless now,A bit useless now - I find that AI does most of this quicker and to a higher standard than I am able myself. Not worth the money.,2,2026-08-09T12:57:00.000Z,Negative
Canva,Software,I like the templates and it is very…,I like the templates and it is very easy to use.,5,2026-08-09T09:33:57.000Z,Positive
Canva,Software,When you do a template for video it is…,When you do a template for video it is so hard to be able to do more than one slide. I don't like it. They should make it easier to not use a template and easier to use one. Other than that's its pretty good!,4,2026-08-09T05:22:24.000Z,Positive
Canva,Software,It is very innovative and I enjoy doing…,It is very innovative and I enjoy doing work here.,5,2026-08-09T05:06:48.000Z,Positive
Canva,Software,The shirt fits like a small,"The shirt fits like a small, not a medium",3,2026-08-09T03:18:01.000Z,Neutral
Canva,Software,My first time using Canva,My first time using Canva. Unbelievable software and production capabilities. Project start and completion time cut in half. This was the most professional looking project I have had. Greg in CA,5,2026-08-09T02:49:29.000Z,Positive
Canva,Software,Create Great With Ease,Canva made it easy for me to build a custom presentation. With plenty of free customizable features and templates to get the job done with flare! I found the experience to be painless and the creative flexibility to be enjoyable. I especially liked the animation effects!,5,2026-08-09T01:01:20.000Z,Positive
Canva,Software,Everything has changed on canvas,"Everything has changed on canvas, there is no help area and the AI just tries to change my images. Not what I wanted.",1,2026-08-09T00:41:14.000Z,Negative
Canva,Software,***** Five Gold Stars,***** Five Gold Stars,5,2026-08-08T23:55:10.000Z,Positive
Canva,Software,Wanted a simple frame for my picture,Wanted a simple frame for my picture. Took a while with no result; gave up.,2,2026-08-08T22:05:54.000Z,Negative
Canva,Software,I don’t appreciate that no notice is…,I don’t appreciate that no notice is given before you are charged every month. Canceling was not easy. Would not recommend for short term use.,1,2026-08-08T20:23:06.000Z,Negative
Canva,Software,Lots of interesting fonts,Lots of interesting fonts. Helpful grammer corrections.,5,2026-08-08T19:26:19.000Z,Positive
Canva,Software,I love all the different elements that…,"I love all the different elements that you can add and all the different fonts, but I wish that without Canva pro you could make custom sized presentations. I make banners, and that would be very useful.",4,2026-08-08T17:55:14.000Z,Positive
Canva,Software,Editing struggles,While the design elements and printing is fast it's a struggle to edit or modify a design.,3,2026-08-08T17:22:40.000Z,Neutral
Canva,Software,Fourth time was (not) the charm,"This is the fourth time I submitted the documents and I finally received a clear (negative) response. The first time I sent some documents and they rejected me on the grounds that I did not have an online presence (did not have a website) even though I had Social media and the website was in the works. After I finalised the website, I applied again and they asked me to provide clarification as a reply to a non-responsive email (I received back the answer that the mail is not monitored). After a while, I got the response that my application was rejected due to non-response. After that rejection email, I received another email with clarification on the legal representative. After my response to that email, i did not receive any answer and also no way to respond After a while, I have applied again. This time i got the reply email that my application was rejected due to filing it in the wrong category (I filed it unde NGO category). Finally, I ased their personalised AI to help me get clarification and it found me some email address from which I got some clarification that (through another AI, not a human), actually, I got rejected because, I the documents, even though the organisation was an NGO, it was not a CHARITY NGO. I dont know what a charity NGO does because we provide free training courses to our target group with the help of our sponsors. I decided to quit and to use CLAUDE and GEMINI NOTEBOOK to develop our materials and brand kit",1,2026-08-08T16:31:56.000Z,Negative
Canva,Software,great,great！very perfect communication.,5,2026-08-08T13:38:01.000Z,Positive
Canva,Software,Thank you for Jian🌷 so professional,"Thank you for Jian🌷 so professional. So kind. Love Canva,love its support .",5,2026-08-08T13:11:49.000Z,Positive
Canva,Software,Removed professional look from pro,"they've lost my trust by removing valuable benefits from the PRO plan to get more money for a Business level that has features that a one person business has no use for. Their huge brand in the center of a QR code looks so tacky and unprofessional I would never use it for a client. If they diminish other features that made doing business easier and professional looking without being forced to brand them, I will be finding an alternative company to work with.",1,2026-08-08T02:44:57.000Z,Negative
Canva,Software,The follow-through was courteous and professional,"I was billed twice in error. When I explained the issue to Canva, they checked their files, asked for more documentation, and within a day, refunded the extra billing. They stayed with me and saw the issue through, courteously and professionally.",5,2026-08-08T02:10:58.000Z,Positive
Canva,Software,Canva limitations for students,"We have a school version of Canva and it seems to me that there are limitations unless it's because I'm not using the system correctly. I watch tutorials that say I can do this or that but when I try I'm breaking my brain to get it done. For example, I put a graphic map on one of my slides and I want to write inside the boxes/bubbles.Everything say go to textbox or hit letter T but neither option does anything.",4,2026-08-07T21:12:46.000Z,Positive
Canva,Software,It’s a great place for creation,A lot of useful elements! AMAZING,5,2026-08-07T20:40:43.000Z,Positive
Canva,Software,The personal are helpful and canva is…,The personal are helpful and canva is really well to use because you have more exemple to choose when you are at work for school presentation or anything else. And I will give it a good 4 of 5,4,2026-08-07T20:01:57.000Z,Positive
Canva,Software,Outstanding Customer Service,"I had a wonderful experience with Canva Support. A huge thank you to Ivy Mary Mae and Grace Marie for their kindness, patience, and professionalism. They took the time to carefully review my case and account activity, and they were able to resolve my concern by processing a full refund. I truly appreciate their understanding and excellent customer service. Thank you, Canva, for having such an amazing support team!",5,2026-08-07T18:17:53.000Z,Positive
Canva,Software,Horrible in that that keep charging my…,"Horrible in that that keep charging my account way past when I cancelled. Trying to get a refund is practically impossible due to lousy chat bots that have no authority to refund your money, and lousy customer support that is basically non-existent. Buyer beware of Canva!",1,2026-08-07T18:12:41.000Z,Negative
Canva,Software,Fun and useful!,Canva is fun and useful!,5,2026-08-07T17:58:52.000Z,Positive
Canva,Software,i dont like that u have to buy so many…,i dont like that u have to buy so many templates.,3,2026-08-07T16:31:57.000Z,Neutral
Canva,Software,I love how easy it is to use this app,I love how easy it is to use this app. The design is simple and allows you to import your own pictures. I use this for my song album covers and so much more!,5,2026-08-07T16:07:05.000Z,Positive
Canva,Software,Unreliable,"Unreliable! I pay for this platform and they have two fundamental problems: 1. they often change usability, things move, change, get deleted and 2. Outages!! Their servers cannot cope. I often have issues with uploading, continuous circle trying to upload and getting no-where. It could be a brilliant tool, but the unreliability makes it difficult. Suggest Adobe Express, never an issue",1,2026-08-07T11:53:42.000Z,Negative
Canva,Software,Good,It helped me with work,5,2026-08-07T09:19:26.000Z,Positive
Canva,Software,I have had a horrible experience with…,I have had a horrible experience with this company I had tried to cancel my membership many times with unsuccessful attempts this has continued and the company has not been able to resolve or provide a valid reason for me not getting a refund,1,2026-08-07T08:16:44.000Z,Negative
Canva,Software,Super easy and fun,"So many things to choose from, definitely one of my top apps. LOVE IT. has helped me so much throughout these years. Although it definitely is harder without pro. really easy to learn!",5,2026-08-07T07:07:06.000Z,Positive
Canva,Software,I started using Canva as an addition to…,"I started using Canva as an addition to CapCut. I like the fact that Canva is good for anyone who is new to video and image creation. I would recommend it for anyone that is just starting out , because it is pretty easy to use and navigate around in. There is also tutorials that help you navigate through the different products.",4,2026-08-07T06:15:32.000Z,Positive
Canva,Software,Canva jumped right into action to…,Canva jumped right into action to retrieve my projects. Their customer service was amazing!,5,2026-08-06T23:35:34.000Z,Positive
Canva,Software,The program is very excellent and easy…,The program is very excellent and easy to deal with. It does not require any experience. It can be reached for any design and the desire for design to be easy and flexible in dealing with.,5,2026-08-06T23:32:50.000Z,Positive
